CO,DIFF,FECHA,HOURNORAIN,NO,NO2,NOX,O3,PM10,PM25,PMCO,RH,SO2,Station_code,T2MMAX,T2MMEAN,T2MMIN,TMP,TPRECMAX,WDR,WSP,class_tmp,latitud,longitud,prev_CO,prev_NO2,prev_NOX,prev_O3,prev_PM10,prev_PM25,prev_PMCO,prev_SO2
4.819408967,0.5685433333,2016-03-10 00:00:00,0,2.7034883436,8.7832757861,11.4057706435,51.4140934781,33.156375583,19.0663850509,14.0954210789,49.75,0.962231096,AJM,14.91549,9.47271,4.91268,8.9041666667,0.00024,183.5833333333,8.65,2,19.2721,-99.2077,3.9661228228,4.4154679694,6.4329672348,34.1008228778,33.156375583,19.0663850509,14.0954210789,0.6791282518
2.9443514054,-0.4415033333,2016-03-11 00:00:00,15320.1582,2.5098283377,8.913070575,11.2572350377,52.8441353002,8.5416666667,3.875,4.625,36.2916666667,0.4540514221,AJM,18.66805,9.41683,2.35421,9.8583333333,1E-05,178.3333333333,5.0875,2,19.2721,-99.2077,4.819408967,8.7832757861,11.4057706435,51.4140934781,33.156375583,19.0663850509,14.0954210789,0.1374615851
4.6604166667,-1.0219233333,2016-03-12 00:00:00,35589.82812,3.1666666667,17,20.2083333333,63.6666666667,23.375,14.4583333333,8.7083333333,36.2083333333,0.7916666667,AJM,23.92312,12.13641,3.46954,13.1583333333,0,148.9166666667,2.4875,2,19.2721,-99.2077,2.9443514054,8.913070575,11.2572350377,52.8441353002,8.5416666667,3.875,4.625,0.962231096
7.6958333333,-0.9953266667,2016-03-13 00:00:00,25310.11719,1.625,20.2916666667,22.1666666667,85.25,43.2916666667,28.6666666667,14.6666666667,29,3,AJM,26.96346,15.59634,7.15777,16.5916666667,0,150.0833333333,2.5708333333,2,19.2721,-99.2077,4.6604166667,17,20.2083333333,63.6666666667,23.375,14.4583333333,8.7083333333,0.4540514221
10.1940722883,-1.0420733333,2016-03-14 00:00:00,26160.58203,4.0416666667,20.75,25.0833333333,78.5833333333,42.0833333333,25.7083333333,16.4166666667,34.0416666667,1.9166666667,AJM,27.1665,16.45376,8.20663,17.4958333333,0,156.4583333333,2.5541666667,2,19.2721,-99.2077,7.6958333333,20.2916666667,22.1666666667,85.25,43.2916666667,28.6666666667,14.6666666667,0.7916666667
10.3658293153,-1.3148233333,2016-03-15 00:00:00,6495.1626,3.125,17.6666666667,21.125,68.25,34.7278802812,20.424964798,14.3452609682,32.5,2.7083333333,AJM,26.43398,17.13101,10.19549,18.4458333333,0,158,3.0791666667,2,19.2721,-99.2077,10.1940722883,20.75,25.0833333333,78.5833333333,42.0833333333,25.7083333333,16.4166666667,3
12.7256445766,-0.8973933333,2016-03-16 00:00:00,227.9547,2.375,18.3333333333,20.6666666667,71.375,43.3333333333,25.125,18.2083333333,37.0833333333,3.7916666667,AJM,26.50021,17.34844,11.08871,18.2458333333,0,149.5833333333,2.6666666667,2,19.2721,-99.2077,10.3658293153,17.6666666667,21.125,68.25,34.7278802812,20.424964798,14.3452609682,1.9166666667
11.5173112432,-1.4018466667,2016-03-17 00:00:00,0,3.5514950044,17.8714039083,21.2572350377,60.2191353002,43.75,28,15.7916666667,40.375,3.7873847554,AJM,25.37829,16.41482,10.42059,17.8166666667,0,166.3333333333,3.2,2,19.2721,-99.2077,12.7256445766,18.3333333333,20.6666666667,71.375,43.3333333333,25.125,18.2083333333,2.7083333333
10.1631445766,-1.6474866667,2016-03-18 00:00:00,2374.25586,4.0833333333,15.8333333333,20.0416666667,42.25,33.4166666667,20.375,13.0833333333,40.7083333333,4.4583333333,AJM,24.59652,16.13168,9.05044,17.7791666667,0,187.7916666667,3.3083333333,2,19.2721,-99.2077,11.5173112432,17.8714039083,21.2572350377,60.2191353002,43.75,28,15.7916666667,3.7916666667
7.7723728228,-1.8648566667,2016-03-19 00:00:00,654.14844,3.75,11.1666666667,14.9583333333,33.125,15.7148489826,7.7138654209,8.5873092116,30.125,0.7916666667,AJM,23.294,15.51431,9.03091,17.3791666667,0,216.7083333333,2.6541666667,1,19.2721,-99.2077,10.1631445766,15.8333333333,20.0416666667,42.25,33.4166666667,20.375,13.0833333333,3.7873847554
13.5589779099,0.68304,2016-03-20 00:00:00,337.90424,6.5416666667,25.5833333333,32.0833333333,29.375,45.0833333333,25.2083333333,19.875,57.9583333333,10.25,AJM,22.92764,14.49554,7.30959,13.8125,1E-05,127.625,2.45,2,19.2721,-99.2077,7.7723728228,11.1666666667,14.9583333333,33.125,15.7148489826,7.7138654209,8.5873092116,4.4583333333
13.5173112432,0.0594833333,2016-03-21 00:00:00,0,7.5,32.4583333333,39.8333333333,25.4583333333,52.75,33.0833333333,19.7916666667,64.1666666667,5.6666666667,AJM,21.45663,12.96365,6.64529,12.9041666667,0,96.6666666667,1.8375,2,19.2721,-99.2077,13.5589779099,25.5833333333,32.0833333333,29.375,45.0833333333,25.2083333333,19.875,0.7916666667
7.2429558198,-1.4918466667,2016-03-22 00:00:00,9.21605,12.5588316681,23.0404679694,35.5163005681,28.7674895445,33.156375583,19.0663850509,14.0954210789,55.3465083593,5.8457949185,AJM,22.30251,14.06857,7.63143,15.5604166667,0,155.375,2.7,2,19.2721,-99.2077,13.5173112432,32.4583333333,39.8333333333,25.4583333333,52.75,33.0833333333,19.7916666667,10.25
7.2429558198,-0.7943533333,2016-03-23 00:00:00,1455.2428,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,44.375,3.2990780433,AJM,25.04122,16.23898,9.92666,17.0333333333,4E-05,194.5,2.7208333333,2,19.2721,-99.2077,7.2429558198,23.0404679694,35.5163005681,28.7674895445,33.156375583,19.0663850509,14.0954210789,5.6666666667
7.2429558198,-1.2859333333,2016-03-24 00:00:00,4146.97656,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,36.125,3.2990780433,AJM,27.24481,17.4349,9.40923,18.7208333333,1E-05,174.0833333333,3.4666666667,2,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,5.8457949185
4.8229166667,-2.0682733333,2016-03-25 00:00:00,16513.15234,2.3333333333,7.1666666667,9.4166666667,30.0416666667,18.9166666667,9.5833333333,9.3333333333,40.0416666667,1.0833333333,AJM,26.56887,16.66506,8.24594,18.7333333333,0,184.4166666667,3.6791666667,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
4.4145833333,-2.4480966667,2016-03-26 00:00:00,368.21732,4.0833333333,9.1666666667,13.375,27.5416666667,14.375,6.5860993771,8.5,32.3333333333,0.875,AJM,25.3038,16.23107,9.48605,18.6791666667,0,188.5,3.0625,1,19.2721,-99.2077,4.8229166667,7.1666666667,9.4166666667,30.0416666667,18.9166666667,9.5833333333,9.3333333333,3.2990780433
5.4883949129,-2.27603,2016-03-27 00:00:00,5230.95801,2.2916666667,13.0416666667,15.1666666667,42.2083333333,21.048182316,10.2527660438,10.8789758783,22.5416666667,1.2916666667,AJM,27.41256,18.36147,10.90389,20.6375,0,226.5416666667,2.9875,1,19.2721,-99.2077,4.4145833333,9.1666666667,13.375,27.5416666667,14.375,6.5860993771,8.5,1.0833333333
7.58125,-1.2503966667,2016-03-28 00:00:00,3808.92188,4.5,11.9166666667,16.6666666667,44.5416666667,30.2083333333,15.4583333333,14.75,31.7083333333,4.9166666667,AJM,27.50869,18.52877,11.17037,19.7791666667,1E-05,185.4583333333,3.5416666667,2,19.2721,-99.2077,5.4883949129,13.0416666667,15.1666666667,42.2083333333,21.048182316,10.2527660438,10.8789758783,0.875
7.8860180721,-1.9110333333,2016-03-29 00:00:00,28246.62891,3.5098283377,10.0797372416,13.5489017044,42.7191353002,25.2916666667,10.7083333333,14.5833333333,26.875,1.3290514221,AJM,28.17275,18.2723,9.89224,20.1833333333,0,207.6666666667,4.0375,1,19.2721,-99.2077,7.58125,11.9166666667,16.6666666667,44.5416666667,30.2083333333,15.4583333333,14.75,1.2916666667
7.3854166667,-2.18036,2016-03-30 00:00:00,9238.79102,1.875,8.3333333333,10.375,52.75,26.1666666667,11.7083333333,14.4166666667,28.125,1,AJM,27.90725,18.29464,10.07116,20.475,0,168.125,3.5125,1,19.2721,-99.2077,7.8860180721,10.0797372416,13.5489017044,42.7191353002,25.2916666667,10.7083333333,14.5833333333,4.9166666667
9.5098296516,-2.2285666667,2016-03-31 00:00:00,15805.94727,3.4436600059,14.8702052111,18.2735356058,42.2782915113,32.9166666667,15.4166666667,17.4583333333,26,1.7581796739,AJM,28.35958,18.3381,9.72732,20.5666666667,0,161.5,3.4791666667,1,19.2721,-99.2077,7.3854166667,8.3333333333,10.375,52.75,26.1666666667,11.7083333333,14.4166666667,1.3290514221
8.45625,-1.76555,2016-04-01 00:00:00,17084.89844,2.7916666667,9.6666666667,12.5,31.3333333333,24.5,7.9583333333,16.5416666667,26.5416666667,2,AJM,28.26129,18.22195,9.98269,19.9875,0,197.9166666667,3.0083333333,1,19.2721,-99.2077,9.5098296516,14.8702052111,18.2735356058,42.2782915113,32.9166666667,15.4166666667,17.4583333333,1
6.7404782462,-2.2695933333,2016-04-02 00:00:00,18265.73828,5.7916666667,12.3333333333,18.125,33.4583333333,24.798182316,11.4194327105,13.3373092116,23.375,1.9166666667,AJM,28.80135,18.15124,9.14272,20.4208333333,0,177.4166666667,3.2416666667,1,19.2721,-99.2077,8.45625,9.6666666667,12.5,31.3333333333,24.5,7.9583333333,16.5416666667,1.7581796739
10.56875,-0.93976,2016-04-03 00:00:00,5179.85352,5.9583333333,17.5416666667,23.4166666667,39.5833333333,45.75,25.25,20.5,46.9583333333,5.25,AJM,26.05929,16.66024,8.97399,17.6,0,134.8333333333,2.775,2,19.2721,-99.2077,6.7404782462,12.3333333333,18.125,33.4583333333,24.798182316,11.4194327105,13.3373092116,2
13.0401847387,-1.33268,2016-04-04 00:00:00,3011.8999,6.8431616711,20.2464039083,27.215568371,54.2608019668,45.125,20.5833333333,24.625,34.2083333333,8.2457180887,AJM,28.34161,18.56732,10.88018,19.9,0,172.625,2.8875,2,19.2721,-99.2077,10.56875,17.5416666667,23.4166666667,39.5833333333,45.75,25.25,20.5,1.9166666667
14.2729166667,-1.01819,2016-04-05 00:00:00,22946.96875,5.2916666667,21.75,27.0416666667,71.125,53.6666666667,25.7083333333,27.9166666667,28.8333333333,8.6666666667,AJM,29.14468,18.89431,10.48751,19.9125,0,131.5,2.225,2,19.2721,-99.2077,13.0401847387,20.2464039083,27.215568371,54.2608019668,45.125,20.5833333333,24.625,5.25
16.2791666667,-1.7535033333,2016-04-06 00:00:00,6531.01562,4.5,22.75,27.2083333333,70.2916666667,56.75,24.7083333333,31.9166666667,28.125,4.8333333333,AJM,30.03057,18.76733,9.37625,20.5208333333,0,128.7083333333,2.8125,1,19.2721,-99.2077,14.2729166667,21.75,27.0416666667,71.125,53.6666666667,25.7083333333,27.9166666667,8.2457180887
16.8291666667,-1.17532,2016-04-07 00:00:00,22.56203,4.9583333333,22.4166666667,27.375,69.9166666667,59.0833333333,25.7083333333,33,30.7916666667,3.1666666667,AJM,28.91931,18.52468,9.52148,19.7,0,162.9166666667,2.5333333333,2,19.2721,-99.2077,16.2791666667,22.75,27.2083333333,70.2916666667,56.75,24.7083333333,31.9166666667,8.6666666667
15.6395833333,-0.8654166667,2016-04-08 00:00:00,19640.4375,4.1666666667,22.5833333333,26.6666666667,75.7916666667,64.5,33.9583333333,30.5416666667,36.375,6.9583333333,AJM,29.43246,19.18875,10.85317,20.0541666667,0,166.9166666667,2.7416666667,2,19.2721,-99.2077,16.8291666667,22.4166666667,27.375,69.9166666667,59.0833333333,25.7083333333,33,4.8333333333
13.1708333333,-1.34702,2016-04-09 00:00:00,21915.30078,5.5416666667,25.375,30.9166666667,66.7083333333,58.2083333333,32.6666666667,25.5416666667,42.0833333333,2.8333333333,AJM,29.12814,18.31548,9.11044,19.6625,1E-05,181.0416666667,2.3333333333,2,19.2721,-99.2077,15.6395833333,22.5833333333,26.6666666667,75.7916666667,64.5,33.9583333333,30.5416666667,3.1666666667
10.6422680721,-1.35604,2016-04-10 00:00:00,7526.06738,2.3014950044,13.538070575,15.8822350377,61.7608019668,43.625,23.7083333333,19.875,37.0833333333,3.5373847554,AJM,28.59969,18.90646,10.15466,20.2625,0,184.2916666667,3.5458333333,2,19.2721,-99.2077,13.1708333333,25.375,30.9166666667,66.7083333333,58.2083333333,32.6666666667,25.5416666667,6.9583333333
11.2520833333,-1.7000266667,2016-04-11 00:00:00,12669.75195,4.2916666667,15.2916666667,19.7083333333,66.5416666667,47,25.1666666667,21.8333333333,34.2083333333,3.1666666667,AJM,29.37521,19.09164,10.76385,20.7916666667,0,168.7083333333,4.0666666667,1,19.2721,-99.2077,10.6422680721,13.538070575,15.8822350377,61.7608019668,43.625,23.7083333333,19.875,2.8333333333
11.6979166667,-1.42145,2016-04-12 00:00:00,3726.875,2.3333333333,13.0416666667,15.2916666667,61.125,47.7083333333,24.9166666667,22.7916666667,34.25,3.0833333333,AJM,29.81674,19.74105,10.88397,21.1625,0,176.5416666667,3.9375,2,19.2721,-99.2077,11.2520833333,15.2916666667,19.7083333333,66.5416666667,47,25.1666666667,21.8333333333,3.5373847554
12.5125,-1.5621366667,2016-04-13 00:00:00,2882.52441,2.1666666667,11.4166666667,13.5833333333,60.5,47.0833333333,22.6666666667,24.4583333333,34.4166666667,2.5833333333,AJM,29.22051,19.59203,11.56164,21.1541666667,0,178.3333333333,3.8083333333,2,19.2721,-99.2077,11.6979166667,13.0416666667,15.2916666667,61.125,47.7083333333,24.9166666667,22.7916666667,3.1666666667
10.6145833333,-1.47972,2016-04-14 00:00:00,5182.9209,2.9166666667,13.0416666667,15.9166666667,55.7916666667,44.125,23.5416666667,20.6666666667,31.6666666667,6.2083333333,AJM,29.55264,19.25778,10.22238,20.7375,0,159,3.5541666667,2,19.2721,-99.2077,12.5125,11.4166666667,13.5833333333,60.5,47.0833333333,22.6666666667,24.4583333333,3.0833333333
11.26875,-0.8196,2016-04-15 00:00:00,8023.8457,2.2916666667,12.2083333333,14.5416666667,53.3333333333,38.875,16.7916666667,22.0416666667,18.125,2,AJM,29.11483,19.3179,10.51681,20.1375,0,184.125,3.1625,2,19.2721,-99.2077,10.6145833333,13.0416666667,15.9166666667,55.7916666667,44.125,23.5416666667,20.6666666667,2.5833333333
11.3526847387,-0.6370666667,2016-04-16 00:00:00,1202.50806,2.9681616711,14.2464039083,17.2572350377,58.6358019668,45.7083333333,24.5,21.2916666667,22.2916666667,3.0790514221,AJM,27.82302,18.8796,10.43347,19.5166666667,0,156.625,2.6875,2,19.2721,-99.2077,11.26875,12.2083333333,14.5416666667,53.3333333333,38.875,16.7916666667,22.0416666667,6.2083333333
11.3041666667,0.5333266667,2016-04-17 00:00:00,18.79702,1.375,12.9583333333,14.4166666667,67.5416666667,47.8333333333,25.75,22,28.4583333333,3.9166666667,AJM,29.15646,19.42916,11.65817,18.8958333333,0,168.0416666667,3.25,2,19.2721,-99.2077,11.3526847387,14.2464039083,17.2572350377,58.6358019668,45.7083333333,24.5,21.2916666667,2
10.4125,1.5562,2016-04-18 00:00:00,9.546,3.1666666667,18.25,21.5,49.125,48.8333333333,28.5416666667,20.125,40.75,4.375,AJM,26.59966,19.1437,13.60909,17.5875,0,174.125,2.7875,2,19.2721,-99.2077,11.3041666667,12.9583333333,14.4166666667,67.5416666667,47.8333333333,25.75,22,3.0790514221
9,2.2526733333,2016-04-19 00:00:00,5594.5957,3.6666666667,17.7916666667,21.4166666667,49.4166666667,49.2916666667,32.0416666667,17.25,55.3333333333,2.2083333333,AJM,27.4158,18.33184,10.34701,16.0791666667,0.00015,207.2916666667,3.0375,2,19.2721,-99.2077,10.4125,18.25,21.5,49.125,48.8333333333,28.5416666667,20.125,3.9166666667
6.2770833333,2.7129466667,2016-04-20 00:00:00,66.83287,5.7916666667,19.2916666667,25.0416666667,38.7083333333,40.0416666667,28.1666666667,11.7916666667,66.5416666667,2.0416666667,AJM,23.00698,16.78378,10.70498,14.0708333333,0.00031,163.3333333333,2.6583333333,2,19.2721,-99.2077,9,17.7916666667,21.4166666667,49.4166666667,49.2916666667,32.0416666667,17.25,4.375
3.9750143904,2.7317566667,2016-04-21 00:00:00,0,5.8848283377,16.3297372416,22.1739017044,40.034979089,26.0677292638,18.4693975085,7.5575701798,65.75,2.1623847554,AJM,23.33154,16.44009,10.37545,13.7083333333,0.00033,174.375,2.725,2,19.2721,-99.2077,6.2770833333,19.2916666667,25.0416666667,38.7083333333,40.0416666667,28.1666666667,11.7916666667,2.2083333333
3.5297680721,2.8559166667,2016-04-22 00:00:00,0,3.7598283377,17.663070575,21.2572350377,41.9274686335,21,15.4583333333,5.5,71.3333333333,2.1207180887,AJM,22.52096,15.63925,9.6668,12.7833333333,0.00019,179,2.2583333333,2,19.2721,-99.2077,3.9750143904,16.3297372416,22.1739017044,40.034979089,26.0677292638,18.4693975085,7.5575701798,2.0416666667
4.675,0.91782,2016-04-23 00:00:00,0,8.4583333333,17.9166666667,26.1666666667,33.25,29.5,20.9166666667,8.5416666667,61.25,1.9583333333,AJM,20.62191,15.14282,11.24426,14.225,0.00019,179.375,2.9708333333,2,19.2721,-99.2077,3.5297680721,17.663070575,21.2572350377,41.9274686335,21,15.4583333333,5.5,2.1623847554
2.3467282462,0.2257433333,2016-04-24 00:00:00,3982.55762,1.5,5.0416666667,6.6666666667,45.0833333333,16.2148489826,11.8777660438,4.420642545,45.2083333333,1.6666666667,AJM,26.0324,16.35491,9.44198,16.1291666667,2E-05,194,3.8416666667,2,19.2721,-99.2077,4.675,17.9166666667,26.1666666667,33.25,29.5,20.9166666667,8.5416666667,2.1207180887
3.8541666667,0.29614,2016-04-25 00:00:00,2391.02563,3.3333333333,10.75,14.2916666667,54.5833333333,18.0416666667,10.9166666667,7.0833333333,29.2083333333,1.9583333333,AJM,26.73812,17.33364,9.89266,17.0375,0,170.5,4.0583333333,2,19.2721,-99.2077,2.3467282462,5.0416666667,6.6666666667,45.0833333333,16.2148489826,11.8777660438,4.420642545,1.9583333333
4.86875,-0.2603766667,2016-04-26 00:00:00,1202.53101,3.9583333333,10.5833333333,14.625,40.4583333333,22.5416666667,13.4583333333,9.0833333333,37.5,2,AJM,26.59176,17.35629,9.86709,17.6166666667,0,216.6666666667,3.5541666667,2,19.2721,-99.2077,3.8541666667,10.75,14.2916666667,54.5833333333,18.0416666667,10.9166666667,7.0833333333,1.6666666667
5.5875,-0.5868633333,2016-04-27 00:00:00,285.67767,2.4583333333,10.5833333333,13.2083333333,62.125,24.1666666667,13.625,10.5416666667,25.3333333333,2.0416666667,AJM,28.90499,18.32147,10.22512,18.9083333333,0,172.3333333333,3.8041666667,2,19.2721,-99.2077,4.86875,10.5833333333,14.625,40.4583333333,22.5416666667,13.4583333333,9.0833333333,1.9583333333
7.9589347387,-0.5871366667,2016-04-28 00:00:00,4789.8418,4.5098283377,17.663070575,22.1739017044,61.4691353002,37.2916666667,23.0833333333,14.2916666667,25.9583333333,2.3707180887,AJM,29.38625,18.90453,10.25753,19.4916666667,0,189.3333333333,4.5166666667,2,19.2721,-99.2077,5.5875,10.5833333333,13.2083333333,62.125,24.1666666667,13.625,10.5416666667,2
5.6083333333,-0.7668533333,2016-04-29 00:00:00,1074.16492,4.4166666667,9,13.3333333333,47.0833333333,25.7916666667,15.1666666667,10.5416666667,25.7916666667,2,AJM,29.54202,19.42898,10.96649,20.1958333333,0,214.0833333333,4.5708333333,2,19.2721,-99.2077,7.9589347387,17.663070575,22.1739017044,61.4691353002,37.2916666667,23.0833333333,14.2916666667,2.0416666667
5.81875,-0.48995,2016-04-30 00:00:00,3087.07642,3.5,12.7916666667,16.2083333333,62.6666666667,25.5,14.625,10.9166666667,17.0416666667,2.0416666667,AJM,28.66396,19.08505,11.69247,19.575,0,186.375,3.0958333333,2,19.2721,-99.2077,5.6083333333,9,13.3333333333,47.0833333333,25.7916666667,15.1666666667,10.5416666667,2.3707180887
5.70625,-0.2493333333,2016-05-01 00:00:00,462.27527,0.9583333333,12.1666666667,13.25,84.75,32.7916666667,22.0833333333,10.6666666667,17.0833333333,2.4583333333,AJM,30.39993,19.884,11.95638,20.1333333333,0,169.0833333333,3,2,19.2721,-99.2077,5.81875,12.7916666667,16.2083333333,62.6666666667,25.5,14.625,10.9166666667,2
11.1645833333,-0.3738266667,2016-05-02 00:00:00,4024.67334,2.3333333333,13.7916666667,16.1666666667,78,46.25,24.7083333333,21.5,24.0416666667,4.2916666667,AJM,31.60363,20.91784,10.95852,21.2916666667,0,180.9166666667,3.5083333333,2,19.2721,-99.2077,5.70625,12.1666666667,13.25,84.75,32.7916666667,22.0833333333,10.6666666667,2.0416666667
11.45625,0.8569,2016-05-03 00:00:00,3363.05957,3,15,18.0416666667,66.75,74.9166666667,53.0416666667,21.875,53.0833333333,5.1666666667,AJM,30.16012,20.1069,11.03958,19.25,0,168.8333333333,3.5958333333,2,19.2721,-99.2077,11.1645833333,13.7916666667,16.1666666667,78,46.25,24.7083333333,21.5,2.4583333333
10.8631014054,0.8512,2016-05-04 00:00:00,15217.41602,3.2598283377,22.163070575,25.6322350377,84.5941353002,70.875,51.25,19.8333333333,40.5833333333,3.4123847554,AJM,30.59323,20.8012,12.46285,19.95,0,164.2083333333,2.7333333333,2,19.2721,-99.2077,11.45625,15,18.0416666667,66.75,74.9166666667,53.0416666667,21.875,4.2916666667
10.3604166667,1.3911733333,2016-05-05 00:00:00,1005.48022,4.9166666667,21.625,26.5,54.875,46.4166666667,26.6666666667,19.75,50.1666666667,6.0833333333,AJM,28.99642,20.13284,12.81323,18.7416666667,7E-05,129.5,2.6708333333,2,19.2721,-99.2077,10.8631014054,22.163070575,25.6322350377,84.5941353002,70.875,51.25,19.8333333333,5.1666666667
9.9333333333,1.2520833333,2016-05-06 00:00:00,2970.104,5.3333333333,21.25,26.6666666667,55.5416666667,41.7916666667,22.7916666667,18.9583333333,35.8333333333,5,AJM,29.78671,20.44375,12.58523,19.1916666667,2E-05,98.8333333333,3.1416666667,2,19.2721,-99.2077,10.3604166667,21.625,26.5,54.875,46.4166666667,26.6666666667,19.75,3.4123847554
7.9425615796,0.38406,2016-05-07 00:00:00,14826.24805,3.7083333333,18.4583333333,22.0416666667,51.875,28.2148489826,13.0444327105,15.3373092116,25.125,2.2083333333,AJM,30.76544,20.57156,11.51745,20.1875,0,165.125,3.1458333333,2,19.2721,-99.2077,9.9333333333,21.25,26.6666666667,55.5416666667,41.7916666667,22.7916666667,18.9583333333,6.0833333333
5.4416666667,0.4995233333,2016-05-08 00:00:00,6279.55273,1.9166666667,11.4166666667,13.375,63.3333333333,28.875,18.7916666667,10.0416666667,41.2083333333,5.2083333333,AJM,30.08059,20.25369,11.61099,19.7541666667,7E-05,204.375,3.6083333333,2,19.2721,-99.2077,7.9425615796,18.4583333333,22.0416666667,51.875,28.2148489826,13.0444327105,15.3373092116,5
7.1875,0.35781,2016-05-09 00:00:00,6.7878,4.0416666667,20.0416666667,24.0833333333,70.2916666667,42.7083333333,29.2916666667,13.3333333333,50.375,4.2083333333,AJM,29.47659,20.04531,12.05868,19.6875,0.00014,174.9583333333,2.9083333333,2,19.2721,-99.2077,5.4416666667,11.4166666667,13.375,63.3333333333,28.875,18.7916666667,10.0416666667,2.2083333333
5.4651847387,0.8887733333,2016-05-10 00:00:00,0,3.8431616711,17.538070575,21.3822350377,65.7608019668,33.1666666667,23.9583333333,9.1666666667,51.2916666667,3.3290514221,AJM,29.10861,20.43044,13.15511,19.5416666667,0.00037,196.625,3.0083333333,2,19.2721,-99.2077,7.1875,20.0416666667,24.0833333333,70.2916666667,42.7083333333,29.2916666667,13.3333333333,5.2083333333
6.70625,2.5886866667,2016-05-11 00:00:00,0,7.4166666667,26.4166666667,33.9166666667,53.75,44.4583333333,32.0416666667,12.25,63.6666666667,3.3333333333,AJM,29.01153,20.13452,13.04296,17.5458333333,0.00176,159.8333333333,2.3333333333,2,19.2721,-99.2077,5.4651847387,17.538070575,21.3822350377,65.7608019668,33.1666666667,23.9583333333,9.1666666667,4.2083333333
